timestamp,symbol,category,open,high,low,close,volume
2022-05-07,TSLA,Automotive,169.35,169.35,140.53,,
2022-05-08,TSLA,Automotive,115.98,134.68,115.98,122.68,26497.0
2022-05-09,TSLA,Automotive,125.42,156.16,125.42,137.09,14905.0
2022-05-10,TSLA,Automotive,171.4,171.4,109.11,153.44,36478.0
2022-05-11,TSLA,Automotive,135.33,152.32,134.75,143.64,31028.0
2022-05-12,TSLA,Automotive,132.57,155.04,132.57,141.2,18819.0
2022-05-13,TSLA,Automotive,149.88,149.88,138.43,149.39,46881.0
2022-05-14,TSLA,Automotive,131.98,140.57,131.98,135.34,8867.0
2022-05-15,TSLA,Automotive,150.8,150.8,148.06,150.51,13940.0
2022-05-16,TSLA,Automotive,168.87,168.87,109.76,150.17,2780.0
2022-05-17,TSLA,Automotive,157.7,186.6,154.15,168.55,23573.0
2022-05-18,TSLA,Automotive,150.22,197.18,135.84,163.32,16508.0
2022-05-19,TSLA,Automotive,123.55,146.1,123.55,130.84,49771.0
2022-05-20,TSLA,Automotive,143.34,158.13,143.34,148.27,45081.0
2022-05-21,TSLA,Automotive,142.12,180.45,129.94,153.32,41282.0
2022-05-22,TSLA,Automotive,149.01,149.01,149.01,152.01,7689.0
2022-05-23,TSLA,Automotive,159.21,159.21,147.44,156.95,11711.0
2022-05-24,TSLA,Automotive,179.58,179.58,157.65,175.1,5450.0
2022-05-25,TSLA,Automotive,123.46,161.23,123.46,138.05,13215.0
2022-05-26,TSLA,Automotive,148.42,148.42,148.42,150.1,6948.0
2022-05-27,TSLA,Automotive,147.33,190.93,147.1,162.73,44549.0
2022-05-28,TSLA,Automotive,143.71,158.81,98.97,133.69,21186.0
2022-05-29,TSLA,Automotive,135.16,135.16,117.42,130.32,48267.0
2022-05-30,TSLA,Automotive,202.24,202.24,114.83,175.82,7806.0
2022-05-31,TSLA,Automotive,156.23,156.23,145.72,153.09,9509.0
2022-06-01,TSLA,Automotive,116.5,163.41,116.5,132.36,12632.0
2022-06-02,TSLA,Automotive,181.78,181.78,160.01,177.36,18264.0
2022-06-03,TSLA,Automotive,140.22,140.22,113.77,132.92,43814.0
2022-06-04,TSLA,Automotive,143.41,143.41,143.41,143.65,8575.0
2022-06-05,TSLA,Automotive,154.63,154.63,154.63,155.49,13076.0
2022-06-06,TSLA,Automotive,207.4,207.4,146.37,188.69,43058.0
2022-06-07,TSLA,Automotive,136.82,173.51,136.82,150.79,27476.0
2022-06-08,TSLA,Automotive,152.74,235.7,152.74,182.81,27446.0
2022-06-09,TSLA,Automotive,87.94,146.39,87.94,108.74,38641.0
2022-06-10,TSLA,Automotive,152.42,161.46,152.42,,
2022-06-11,TSLA,Automotive,162.46,178.67,158.64,167.01,16236.0
2022-06-12,TSLA,Automotive,164.78,181.31,133.07,163.3,6907.0
2022-06-13,TSLA,Automotive,125.34,132.03,125.34,128.06,25946.0
2022-06-14,TSLA,Automotive,161.17,161.17,155.96,160.55,31643.0
2022-06-15,TSLA,Automotive,150.84,150.84,150.84,153.06,41390.0
2022-06-16,TSLA,Automotive,139.73,141.54,139.73,142.27,40637.0
2022-06-17,TSLA,Automotive,150.68,160.2,134.57,150.04,49275.0
2022-06-18,TSLA,Automotive,153.16,153.16,128.56,145.35,39387.0
2022-06-19,TSLA,Automotive,123.12,151.43,123.12,133.4,12853.0
2022-06-20,TSLA,Automotive,166.31,166.31,128.94,156.9,28464.0
2022-06-21,TSLA,Automotive,169.38,169.38,138.35,160.47,45983.0
2022-06-22,TSLA,Automotive,124.68,193.97,124.68,149.61,42096.0
2022-06-23,TSLA,Automotive,155.74,155.74,155.74,157.43,11034.0
2022-06-24,TSLA,Automotive,174.9,174.9,117.81,157.93,27466.0
2022-06-25,TSLA,Automotive,127.71,163.06,127.14,141.17,34668.0
2022-06-26,TSLA,Automotive,179.61,179.61,139.15,168.21,17451.0
2022-06-27,TSLA,Automotive,138.68,142.76,138.68,141.82,18603.0
2022-06-28,TSLA,Automotive,140.25,150.81,135.8,145.11,44268.0
2022-06-29,TSLA,Automotive,167.14,167.14,167.14,169.35,47726.0
2022-06-30,TSLA,Automotive,143.94,158.6,128.62,142.6,4697.0
2022-07-01,TSLA,Automotive,159.61,159.9,131.61,153.28,30454.0
2022-07-02,TSLA,Automotive,145.24,146.49,145.24,147.99,45513.0
2022-07-03,TSLA,Automotive,151.31,162.66,120.92,146.71,19704.0
2022-07-04,TSLA,Automotive,140.21,148.66,136.64,143.66,48670.0
2022-07-05,TSLA,Automotive,149.59,149.59,149.59,151.53,48230.0
2022-07-06,TSLA,Automotive,150.97,160.95,150.97,155.95,43201.0
2022-07-07,TSLA,Automotive,142.25,165.27,118.66,142.3,16649.0
2022-07-08,TSLA,Automotive,106.57,135.62,106.57,116.66,38717.0
2022-07-09,TSLA,Automotive,138.57,138.57,138.57,140.5,27027.0
2022-07-10,TSLA,Automotive,150.54,164.75,146.28,154.9,30190.0
2022-07-11,TSLA,Automotive,136.14,136.14,136.14,,
2022-07-12,TSLA,Automotive,155.51,169.2,155.51,161.98,31450.0
2022-07-13,TSLA,Automotive,140.93,180.1,126.64,149.64,38215.0
2022-07-14,TSLA,Automotive,144.4,169.35,93.69,,
2022-07-15,TSLA,Automotive,131.33,138.54,131.33,134.95,39725.0
2022-07-16,TSLA,Automotive,113.36,136.94,113.36,122.37,47971.0
2022-07-17,TSLA,Automotive,190.89,190.89,116.01,167.46,40947.0
2022-07-18,TSLA,Automotive,175.45,175.45,150.34,170.12,16016.0
2022-07-19,TSLA,Automotive,153.4,153.4,153.4,154.86,41205.0
2022-07-20,TSLA,Automotive,158.91,169.94,105.47,146.15,43363.0
2022-07-21,TSLA,Automotive,168.38,168.38,160.07,168.61,1458.0
2022-07-22,TSLA,Automotive,142.37,144.14,142.37,144.55,44170.0
2022-07-23,TSLA,Automotive,131.38,150.21,128.14,137.95,21886.0
2022-07-24,TSLA,Automotive,161.83,161.83,140.84,156.2,40388.0
2022-07-25,TSLA,Automotive,173.8,173.8,173.8,175.64,15208.0
2022-07-26,TSLA,Automotive,172.57,172.57,140.74,164.38,37084.0
2022-07-27,TSLA,Automotive,120.51,180.3,120.51,141.81,14837.0
2022-07-28,TSLA,Automotive,151.06,169.66,151.06,157.86,1691.0
2022-07-29,TSLA,Automotive,135.95,142.34,135.95,139.89,28169.0
2022-07-30,TSLA,Automotive,184.24,184.24,161.43,178.1,49758.0
2022-07-31,TSLA,Automotive,98.7,162.84,98.7,119.88,8702.0
2022-08-01,TSLA,Automotive,139.55,139.55,139.55,140.95,23094.0
2022-08-02,TSLA,Automotive,126.44,165.77,126.44,140.87,49734.0
2022-08-03,TSLA,Automotive,153.78,153.78,153.78,155.27,12488.0
2022-08-04,TSLA,Automotive,136.63,149.0,108.62,132.53,40170.0
2022-08-05,TSLA,Automotive,163.69,163.69,126.6,152.58,19115.0
2022-08-06,TSLA,Automotive,153.98,181.74,130.15,157.18,1633.0
2022-08-07,TSLA,Automotive,166.99,166.99,136.64,159.8,18429.0
2022-08-08,TSLA,Automotive,123.22,171.05,108.76,135.45,8917.0
2022-08-09,TSLA,Automotive,142.96,142.96,142.96,143.87,41835.0
2022-08-10,TSLA,Automotive,139.49,201.4,135.04,159.97,15643.0
2022-08-11,TSLA,Automotive,140.13,147.02,140.13,144.41,5283.0
2022-08-12,TSLA,Automotive,157.54,157.95,128.59,149.51,8940.0
2022-08-13,TSLA,Automotive,145.43,165.64,124.51,146.45,43664.0
2022-08-14,TSLA,Automotive,150.56,198.79,150.56,167.54,22596.0
2022-08-15,TSLA,Automotive,161.84,189.39,132.93,162.96,28102.0
2022-08-16,TSLA,Automotive,171.74,171.74,171.74,174.73,42065.0
2022-08-17,TSLA,Automotive,149.29,149.29,148.07,150.9,9590.0
2022-08-18,TSLA,Automotive,100.07,183.29,100.07,128.31,17545.0
2022-08-19,TSLA,Automotive,115.56,152.28,115.56,128.72,11596.0
2022-08-20,TSLA,Automotive,189.51,189.51,185.33,189.44,22170.0
2022-08-21,TSLA,Automotive,148.84,148.84,137.82,147.45,15776.0
2022-08-22,TSLA,Automotive,133.79,152.95,133.79,,
2022-08-23,TSLA,Automotive,140.12,140.12,140.12,141.54,26556.0
2022-08-24,TSLA,Automotive,185.7,207.75,169.99,189.83,8108.0
2022-08-25,TSLA,Automotive,153.5,176.43,153.5,163.27,34198.0
2022-08-26,TSLA,Automotive,149.02,149.02,136.57,146.14,34380.0
2022-08-27,TSLA,Automotive,146.55,176.55,130.36,152.91,17010.0
2022-08-28,TSLA,Automotive,152.99,191.88,102.44,149.9,17479.0
2022-08-29,TSLA,Automotive,157.9,157.9,115.76,146.88,25997.0
2022-08-30,TSLA,Automotive,163.33,163.33,154.99,162.11,22710.0
2022-08-31,TSLA,Automotive,121.62,149.12,121.62,132.85,49434.0
2022-09-01,TSLA,Automotive,135.78,137.35,135.78,137.51,16734.0
2022-09-02,TSLA,Automotive,146.91,194.63,146.91,,
2022-09-03,TSLA,Automotive,87.67,146.56,87.67,108.11,24804.0
2022-09-04,TSLA,Automotive,144.74,153.24,144.74,148.55,46481.0
2022-09-05,TSLA,Automotive,144.51,144.51,127.87,139.73,6489.0
2022-09-06,TSLA,Automotive,103.83,156.65,103.83,122.63,7195.0
2022-09-07,TSLA,Automotive,137.42,165.96,137.42,148.63,29203.0
2022-09-08,TSLA,Automotive,160.98,191.44,142.6,166.6,27954.0
2022-09-09,TSLA,Automotive,141.1,160.05,141.1,150.03,12925.0
2022-09-10,TSLA,Automotive,143.79,169.51,121.39,145.25,40496.0
2022-09-11,TSLA,Automotive,119.29,138.25,119.29,126.5,39579.0
2022-09-12,TSLA,Automotive,141.85,154.61,137.18,145.87,1849.0
2022-09-13,TSLA,Automotive,185.59,185.59,121.51,165.51,20750.0
2022-09-14,TSLA,Automotive,169.62,169.62,154.18,165.7,6299.0
2022-09-15,TSLA,Automotive,135.26,164.56,130.35,145.46,37205.0
2022-09-16,TSLA,Automotive,150.91,150.91,147.74,151.53,13956.0
2022-09-17,TSLA,Automotive,145.33,145.33,144.75,148.48,12229.0
2022-09-18,TSLA,Automotive,141.21,171.71,141.21,153.28,8592.0
2022-09-19,TSLA,Automotive,152.32,157.54,139.21,150.46,11883.0
2022-09-20,TSLA,Automotive,170.11,170.11,135.68,159.63,34752.0
2022-09-21,TSLA,Automotive,159.82,169.21,159.82,165.86,20205.0
2022-09-22,TSLA,Automotive,156.65,156.65,126.93,148.36,30455.0
2022-09-23,TSLA,Automotive,144.86,144.86,144.86,145.41,28647.0
2022-09-24,TSLA,Automotive,113.23,132.99,113.23,121.46,43944.0
2022-09-25,TSLA,Automotive,154.59,154.59,154.59,155.07,41552.0
2022-09-26,TSLA,Automotive,154.26,154.26,115.84,143.75,17959.0
2022-09-27,TSLA,Automotive,140.28,156.91,140.28,147.52,12293.0
2022-09-28,TSLA,Automotive,122.79,154.88,110.45,131.09,37920.0
2022-09-29,TSLA,Automotive,194.69,194.69,148.93,182.28,21652.0
2022-09-30,TSLA,Automotive,161.06,161.06,138.97,155.56,20829.0
2022-10-01,TSLA,Automotive,135.2,152.32,127.01,139.28,49995.0
2022-10-02,TSLA,Automotive,105.38,143.02,105.38,119.68,10772.0
2022-10-03,TSLA,Automotive,150.92,150.92,117.41,141.34,1481.0
2022-10-04,TSLA,Automotive,124.75,185.61,124.75,148.24,32304.0
2022-10-05,TSLA,Automotive,120.25,171.23,120.25,138.14,15165.0
2022-10-06,TSLA,Automotive,160.71,160.71,160.71,162.68,24070.0
2022-10-07,TSLA,Automotive,125.64,168.7,125.64,142.36,48361.0
2022-10-08,TSLA,Automotive,133.16,151.5,133.16,,
2022-10-09,TSLA,Automotive,133.17,151.71,123.02,136.64,17360.0
2022-10-10,TSLA,Automotive,190.46,190.46,162.44,182.42,33892.0
2022-10-11,TSLA,Automotive,158.55,177.17,149.26,163.04,4240.0
2022-10-12,TSLA,Automotive,137.54,163.92,137.54,147.07,8095.0
2022-10-13,TSLA,Automotive,129.44,133.35,129.44,132.12,7881.0
2022-10-14,TSLA,Automotive,168.62,168.62,123.6,154.86,13615.0
2022-10-15,TSLA,Automotive,140.91,140.91,140.91,141.69,26508.0
2022-10-16,TSLA,Automotive,160.56,160.56,142.94,157.45,16796.0
2022-10-17,TSLA,Automotive,145.28,145.28,145.28,147.11,40975.0
2022-10-18,TSLA,Automotive,191.34,191.34,119.43,168.52,48116.0
2022-10-19,TSLA,Automotive,128.25,135.4,128.25,131.5,38559.0
2022-10-20,TSLA,Automotive,153.32,153.32,136.17,149.41,19459.0
2022-10-21,TSLA,Automotive,128.18,182.25,128.18,148.22,16037.0
2022-10-22,TSLA,Automotive,183.76,183.76,151.0,174.99,37373.0
2022-10-23,TSLA,Automotive,164.79,164.79,148.89,161.47,1457.0
2022-10-24,TSLA,Automotive,152.08,172.72,152.08,160.77,24246.0
2022-10-25,TSLA,Automotive,140.51,149.55,130.55,142.24,10461.0
2022-10-26,TSLA,Automotive,172.79,172.79,152.75,168.59,43052.0
2022-10-27,TSLA,Automotive,142.06,152.08,142.06,147.32,34509.0
2022-10-28,TSLA,Automotive,151.99,156.87,134.2,148.6,38795.0
2022-10-29,TSLA,Automotive,167.77,167.77,167.77,169.93,42193.0
2022-10-30,TSLA,Automotive,152.19,152.19,116.51,141.89,33014.0
2022-10-31,TSLA,Automotive,162.63,162.63,137.25,155.04,14077.0
2022-11-01,TSLA,Automotive,161.02,161.87,101.37,143.0,46202.0
2022-11-02,TSLA,Automotive,160.37,160.37,160.37,161.27,8571.0
2022-11-03,TSLA,Automotive,171.79,171.79,126.22,158.95,7900.0
2022-11-04,TSLA,Automotive,133.37,180.42,133.37,150.66,19437.0
2022-11-05,TSLA,Automotive,184.92,184.92,133.25,168.55,40143.0
2022-11-06,TSLA,Automotive,126.93,173.81,126.93,144.67,44123.0
2022-11-07,TSLA,Automotive,168.1,176.89,145.6,165.61,42755.0
2022-11-08,TSLA,Automotive,182.25,182.25,138.33,170.06,16901.0
2022-11-09,TSLA,Automotive,122.03,167.87,122.03,139.02,4801.0
2022-11-10,TSLA,Automotive,186.3,186.3,126.65,167.43,7721.0
2022-11-11,TSLA,Automotive,129.66,129.66,129.66,131.53,6361.0
2022-11-12,TSLA,Automotive,155.67,155.67,123.73,147.4,4727.0
2022-11-13,TSLA,Automotive,148.32,176.82,148.32,159.07,9686.0
2022-11-14,TSLA,Automotive,145.85,175.14,145.85,156.68,36015.0
2022-11-15,TSLA,Automotive,174.19,174.19,146.6,166.23,40411.0
2022-11-16,TSLA,Automotive,188.09,188.09,123.4,168.37,4668.0
2022-11-17,TSLA,Automotive,169.14,169.14,126.65,155.74,43217.0
2022-11-18,TSLA,Automotive,182.44,182.44,182.44,184.15,6384.0
2022-11-19,TSLA,Automotive,132.47,185.48,132.47,151.06,42757.0
2022-11-20,TSLA,Automotive,134.08,151.83,132.09,140.61,22184.0
2022-11-21,TSLA,Automotive,180.94,180.94,161.65,175.39,7616.0
2022-11-22,TSLA,Automotive,127.95,128.42,121.63,125.2,49365.0
2022-11-23,TSLA,Automotive,138.74,156.89,138.74,146.02,16470.0
2022-11-24,TSLA,Automotive,158.47,158.82,158.47,159.62,29722.0
2022-11-25,TSLA,Automotive,153.07,161.22,152.51,158.34,44675.0
2022-11-26,TSLA,Automotive,165.22,189.87,160.92,173.5,35192.0
2022-11-27,TSLA,Automotive,124.19,181.29,113.31,140.21,33754.0
2022-11-28,TSLA,Automotive,135.81,135.81,135.81,136.91,44479.0
2022-11-29,TSLA,Automotive,157.81,208.43,138.11,169.6,8971.0
2022-11-30,TSLA,Automotive,125.34,174.93,125.34,142.39,38389.0
2022-12-01,TSLA,Automotive,118.49,173.14,118.49,138.78,17806.0
2022-12-02,TSLA,Automotive,84.25,192.11,84.25,121.92,2502.0
2022-12-03,TSLA,Automotive,121.38,161.25,121.38,136.41,30180.0
2022-12-04,TSLA,Automotive,143.11,153.42,142.87,147.22,17249.0
2022-12-05,TSLA,Automotive,169.59,182.05,147.15,167.82,6848.0
2022-12-06,TSLA,Automotive,157.01,168.89,157.01,162.06,17587.0
2022-12-07,TSLA,Automotive,145.91,151.34,145.91,148.84,34265.0
2022-12-08,TSLA,Automotive,135.46,183.04,135.46,154.09,5051.0
2022-12-09,TSLA,Automotive,136.31,150.88,132.09,139.68,28145.0
2022-12-10,TSLA,Automotive,171.14,171.14,132.84,161.29,15929.0
2022-12-11,TSLA,Automotive,198.78,198.78,147.49,183.15,26075.0
2022-12-12,TSLA,Automotive,173.14,173.14,95.91,148.75,4065.0
2022-12-13,TSLA,Automotive,167.41,170.0,151.72,163.87,9088.0
2022-12-14,TSLA,Automotive,161.67,161.67,135.0,154.3,40458.0
2022-12-15,TSLA,Automotive,171.36,171.36,122.67,155.08,6576.0
2022-12-16,TSLA,Automotive,181.54,190.48,159.84,179.81,23849.0
2022-12-17,TSLA,Automotive,160.53,160.53,112.19,145.27,40196.0
2022-12-18,TSLA,Automotive,109.33,167.01,109.33,129.67,3648.0
2022-12-19,TSLA,Automotive,116.52,151.37,116.52,130.91,29940.0
2022-12-20,TSLA,Automotive,142.68,143.22,140.86,144.04,17291.0
2022-12-21,TSLA,Automotive,133.71,144.64,133.71,138.54,42236.0
2022-12-22,TSLA,Automotive,164.53,166.26,161.24,165.9,11167.0
2022-12-23,TSLA,Automotive,128.31,139.18,124.64,131.47,44808.0
2022-12-24,TSLA,Automotive,145.41,160.28,145.41,150.72,28647.0
2022-12-25,TSLA,Automotive,147.75,162.12,113.57,142.75,9738.0
2022-12-26,TSLA,Automotive,159.97,159.97,153.32,158.91,24388.0
2022-12-27,TSLA,Automotive,152.71,174.03,148.27,161.32,39661.0
2022-12-28,TSLA,Automotive,168.92,168.92,135.47,,
2022-12-29,TSLA,Automotive,164.19,164.19,115.51,148.85,18648.0
2022-12-30,TSLA,Automotive,140.87,150.2,140.87,144.98,42980.0
2022-12-31,TSLA,Automotive,154.13,154.13,138.82,150.35,39455.0
2023-01-01,TSLA,Automotive,143.7,143.7,143.7,145.35,5135.0
2023-01-02,TSLA,Automotive,155.95,155.95,155.95,157.4,48300.0
2023-01-03,TSLA,Automotive,166.59,174.49,153.65,166.44,21926.0
2023-01-04,TSLA,Automotive,173.4,173.4,171.29,175.4,45685.0
2023-01-05,TSLA,Automotive,155.11,177.66,125.42,154.45,40727.0
2023-01-06,TSLA,Automotive,110.69,140.91,110.69,121.39,31236.0
2023-01-07,TSLA,Automotive,127.39,145.6,127.39,134.42,34864.0
2023-01-08,TSLA,Automotive,111.33,156.26,111.33,,
2023-01-09,TSLA,Automotive,157.68,172.4,135.59,156.45,43855.0
2023-01-10,TSLA,Automotive,145.31,145.31,133.58,141.75,11931.0
2023-01-11,TSLA,Automotive,152.58,163.56,140.27,153.85,47064.0
2023-01-12,TSLA,Automotive,144.46,154.39,131.76,,
2023-01-13,TSLA,Automotive,138.19,185.49,138.19,155.54,6104.0
2023-01-14,TSLA,Automotive,133.42,135.73,133.42,135.15,32997.0
2023-01-15,TSLA,Automotive,156.68,156.68,118.94,146.33,6725.0
2023-01-16,TSLA,Automotive,169.09,181.21,139.98,164.52,23325.0
2023-01-17,TSLA,Automotive,133.72,201.4,128.26,156.19,32910.0
2023-01-18,TSLA,Automotive,151.32,154.27,123.57,145.2,25243.0
2023-01-19,TSLA,Automotive,135.1,175.14,135.1,150.61,10228.0
2023-01-20,TSLA,Automotive,195.39,195.39,176.85,190.78,29628.0
2023-01-21,TSLA,Automotive,176.4,176.4,123.95,161.01,16404.0
2023-01-22,TSLA,Automotive,148.15,259.59584669639077,148.15,151.68,263664.0
2023-01-23,TSLA,Automotive,128.13,159.71,128.13,139.71,3249.0
2023-01-24,TSLA,Automotive,139.15,265.544331343356,139.15,146.97,34914.0
2023-01-25,TSLA,Automotive,168.98,168.98,130.06,158.05,9329.0
2023-01-26,TSLA,Automotive,148.53,178.27,148.53,159.09,1567.0
2023-01-27,TSLA,Automotive,163.6,163.6,138.21,157.48,5805.0
2023-01-28,TSLA,Automotive,157.56,160.96,157.56,161.09,32511.0
2023-01-29,TSLA,Automotive,175.38,175.38,173.48,174.23,9373.0
2023-01-30,TSLA,Automotive,127.79,173.37,127.79,144.58,41008.0
2023-01-31,TSLA,Automotive,161.2,161.2,105.5,144.95,11927.0
2023-02-01,TSLA,Automotive,148.31,148.31,120.01,139.26,4725.0
2023-02-02,TSLA,Automotive,169.87,169.87,127.02,158.56,17245.0
2023-02-03,TSLA,Automotive,143.27,153.84,130.64,143.92,47899.0
2023-02-04,TSLA,Automotive,149.84,149.84,108.95,137.78,30920.0
2023-02-05,TSLA,Automotive,129.72,136.38,129.72,133.32,29335.0
2023-02-06,TSLA,Automotive,142.99,155.57,134.25,144.4,7329.0
2023-02-07,TSLA,Automotive,166.15,185.41,157.96,171.05,36766.0
2023-02-08,TSLA,Automotive,139.92,148.25,139.92,144.88,19237.0
2023-02-09,TSLA,Automotive,130.39,153.94,108.13,132.11,36704.0
2023-02-10,TSLA,Automotive,171.03,173.21,165.6,171.54,11530.0
2023-02-11,TSLA,Automotive,140.17,155.38,140.17,146.86,28008.0
2023-02-12,TSLA,Automotive,159.58,159.58,121.17,147.61,12674.0
2023-02-13,TSLA,Automotive,140.82,165.29,140.82,149.08,38339.0
2023-02-14,TSLA,Automotive,145.3,160.03,134.17,,
2023-02-15,TSLA,Automotive,130.97,153.33,130.97,139.57,25588.0
2023-02-16,TSLA,Automotive,160.57,174.37,124.58,153.76,22639.0
2023-02-17,TSLA,Automotive,149.7,149.7,125.53,143.94,6146.0
2023-02-18,TSLA,Automotive,152.74,152.74,114.79,141.01,8339.0
2023-02-19,TSLA,Automotive,170.93,170.93,143.64,162.22,7437.0
2023-02-20,TSLA,Automotive,149.36,154.99,149.36,153.06,37901.0
2023-02-21,TSLA,Automotive,159.73,169.61,128.59,153.84,12640.0
2023-02-22,TSLA,Automotive,134.35,137.57,134.35,138.36,17204.0
2023-02-23,TSLA,Automotive,127.29,145.42,127.29,134.9,43620.0
2023-02-24,TSLA,Automotive,164.7,194.66,151.54,173.26,16395.0
2023-02-25,TSLA,Automotive,156.56,159.36,135.35,151.64,46434.0
2023-02-26,TSLA,Automotive,184.95,184.95,132.95,,
2023-02-27,TSLA,Automotive,149.41,173.99,149.41,159.22,18054.0
2023-02-28,TSLA,Automotive,163.39,163.39,154.48,161.27,31076.0
2023-03-01,TSLA,Automotive,124.48,150.52,124.48,133.77,2601.0
2023-03-02,TSLA,Automotive,117.71,170.79,117.71,138.44,13904.0
2023-03-03,TSLA,Automotive,166.92,166.92,138.48,158.67,42485.0
2023-03-04,TSLA,Automotive,134.92,158.64,134.92,143.06,30595.0
2023-03-05,TSLA,Automotive,142.5,151.33,139.9,146.37,12149.0
2023-03-06,TSLA,Automotive,173.57,173.57,147.83,164.89,28260.0
2023-03-07,TSLA,Automotive,155.65,172.99,155.65,162.6,40580.0
2023-03-08,TSLA,Automotive,158.24,158.24,158.24,159.87,20483.0
2023-03-09,TSLA,Automotive,172.86,174.75,154.19,169.1,2129.0
2023-03-10,TSLA,Automotive,125.59,162.33,125.59,137.8,48380.0
2023-03-11,TSLA,Automotive,162.72,162.72,153.94,159.31,36319.0
2023-03-12,TSLA,Automotive,176.82,176.82,122.84,160.77,28942.0
2023-03-13,TSLA,Automotive,175.07,175.07,141.81,165.62,3272.0
2023-03-14,TSLA,Automotive,167.68,167.68,167.68,167.88,12041.0
2023-03-15,TSLA,Automotive,131.8,137.54,131.8,134.61,36807.0
2023-03-16,TSLA,Automotive,145.13,153.22,130.99,144.64,33988.0
2023-03-17,TSLA,Automotive,171.47,171.47,139.6,161.51,35486.0
2023-03-18,TSLA,Automotive,156.86,159.76,131.44,150.81,41561.0
2023-03-19,TSLA,Automotive,159.71,163.67,114.9,147.65,31668.0
2023-03-20,TSLA,Automotive,139.28,139.28,139.28,139.88,29134.0
2023-03-21,TSLA,Automotive,131.6,185.23,127.98,149.08,27743.0
2023-03-22,TSLA,Automotive,170.28,170.28,145.8,163.2,2653.0
2023-03-23,TSLA,Automotive,133.64,153.84,133.64,142.26,2186.0
2023-03-24,TSLA,Automotive,173.27,173.27,161.64,169.79,24990.0
2023-03-25,TSLA,Automotive,158.63,158.63,139.22,152.92,21438.0
2023-03-26,TSLA,Automotive,170.55,170.55,170.55,173.02,19098.0
2023-03-27,TSLA,Automotive,149.65,149.65,149.65,150.46,13253.0
2023-03-28,TSLA,Automotive,179.55,179.55,146.37,170.45,48475.0
2023-03-29,TSLA,Automotive,128.69,169.07,128.69,141.87,4419.0
2023-03-30,TSLA,Automotive,153.09,171.38,133.82,153.03,41504.0
2023-03-31,TSLA,Automotive,137.92,137.92,137.92,138.83,42674.0
2023-04-01,TSLA,Automotive,202.61,202.61,129.79,179.58,40636.0
2023-04-02,TSLA,Automotive,152.98,152.98,146.15,152.76,17881.0
2023-04-03,TSLA,Automotive,122.91,155.21,122.91,134.8,23638.0
2023-04-04,TSLA,Automotive,150.63,168.75,130.74,151.93,20225.0
2023-04-05,TSLA,Automotive,135.62,171.19,135.62,148.99,7278.0
2023-04-06,TSLA,Automotive,160.31,172.97,155.99,164.18,33029.0
2023-04-07,TSLA,Automotive,172.59,175.87,120.59,156.19,49482.0
2023-04-08,TSLA,Automotive,167.03,167.03,134.37,157.83,40715.0
2023-04-09,TSLA,Automotive,150.52,207.76,122.96,162.24,48834.0
2023-04-10,TSLA,Automotive,160.76,165.55,141.44,156.67,2153.0
2023-04-11,TSLA,Automotive,135.53,141.4,109.08,129.12,43248.0
2023-04-12,TSLA,Automotive,133.66,143.19,133.66,137.0,29928.0
2023-04-13,TSLA,Automotive,187.74,187.74,120.27,165.31,47491.0
2023-04-14,TSLA,Automotive,123.73,146.31,123.73,132.74,3357.0
2023-04-15,TSLA,Automotive,168.47,168.47,119.27,153.49,37709.0
2023-04-16,TSLA,Automotive,201.88,201.88,146.49,184.08,1298.0
2023-04-17,TSLA,Automotive,147.32,161.73,147.32,152.91,23622.0
2023-04-18,TSLA,Automotive,159.59,159.59,139.99,153.05,1634.0
2023-04-19,TSLA,Automotive,171.88,171.88,131.65,159.2,16585.0
2023-04-20,TSLA,Automotive,134.67,134.88,134.67,136.54,4561.0
2023-04-21,TSLA,Automotive,154.26,154.26,148.44,154.12,8373.0
2023-04-22,TSLA,Automotive,148.04,152.0,148.04,150.97,4757.0
2023-04-23,TSLA,Automotive,137.95,178.72,118.67,146.06,27571.0
2023-04-24,TSLA,Automotive,150.43,157.24,150.43,152.23,39694.0
2023-04-25,TSLA,Automotive,156.61,195.24,147.42,167.85,27154.0
2023-04-26,TSLA,Automotive,167.11,167.11,120.54,154.45,32041.0
2023-04-27,TSLA,Automotive,139.22,145.86,139.22,,
2023-04-28,TSLA,Automotive,158.22,158.99,132.84,151.31,6174.0
2023-04-29,TSLA,Automotive,136.1,199.09,136.1,158.46,20244.0
2023-04-30,TSLA,Automotive,144.19,161.48,129.47,147.32,2576.0
2023-05-01,TSLA,Automotive,162.35,183.79,143.26,164.77,30502.0
2023-05-02,TSLA,Automotive,159.08,159.08,139.49,154.03,35166.0
2023-05-03,TSLA,Automotive,149.45,178.15,149.45,160.65,2074.0
2023-05-04,TSLA,Automotive,141.18,141.18,141.18,,
2023-05-05,TSLA,Automotive,135.12,135.12,135.12,136.63,25851.0
2023-05-06,TSLA,Automotive,158.3,158.3,158.3,159.37,32031.0
2023-05-07,TSLA,Automotive,135.24,174.19,110.43,141.32,45552.0
2023-05-08,TSLA,Automotive,135.58,181.79,135.58,152.91,26375.0
2023-05-09,TSLA,Automotive,171.26,171.26,109.9,152.85,13205.0
2023-05-10,TSLA,Automotive,145.01,145.01,111.85,134.42,44274.0
2023-05-11,TSLA,Automotive,148.67,182.62,148.67,162.39,37693.0
